ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
cbd2810c-4713-4503-a97d-30e73ccaebb7,Toxic Flame,毒焰,"When you Burn, your Poison items gain +1/2/3 Poison for the fight.",触发灼烧时，剧毒物品获得+1/2/3剧毒（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Dooley / 杜利,,PoisonRef / 剧毒引用 | BurnRef / 灼烧引用,Icon_Skill_ToxicFlame.png,,,0
34ad2511-dec9-4e8f-8392-1cc691e77b87,Deadly Eye,致命眼光,Your Weapons have +5/10/15/20% Crit Chance.,你的武器+5/10/15/20%暴击率。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,Crit / 暴击,Icon_Skill_DeadlyEye.png,,,0
f3f43bb9-1177-458f-8244-aaf409a050dd,Balanced Friendship,平衡友谊,"When you use a Friend, your Weapons gain +2/4/6 Damage and Shield items gain +2/4/6 Shield for the fight.",使用伙伴时，己方武器伤害提高+2/4/6、护盾物品提供的护盾值提高+2/4/6（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利,Friend / 伙伴,ShieldRef / 护盾引用 | DamageRef / 伤害引用,Icon_Skill_BalancedFriendship.png,,,0
f2782115-1920-4bf2-9306-32697bcfee15,Critical Captain,,"The first time you use a Large item each fight, your items gain +4/8/12/16% Crit Chance for the fight.",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉,,Crit / 暴击,Icon_Skill_CriticalCaptain.png,,,0
d56a6e90-f664-4791-8b78-5c8bd3f45f80,Sick Burn,毒性灼烧,"The first 4/8 times you Poison each fight, Charge a Burn item 1 second(s).",每场战斗前4/8次触发剧毒时，为一件灼烧物品充能1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Dooley / 杜利,,Charge / 充能 | PoisonRef / 剧毒引用 | BurnRef / 灼烧引用,Icon_Skill_SickBurn.png,,,0
549bc8cf-3d6b-48b8-ae61-2ce416c2daeb,Concentrated Firepower,,Your highest Damage Weapon deals +5/15/30/50 Damage.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_ConcentratedFirepower.png,,,0
7931571a-3d32-41e8-bf7b-ca6b4d1b7a3d,Burning Shield,,"The first time you fall below half Health each fight, Shield equal to 2/3/4 times the Burn on your enemy. [0]",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用 | Shield / 护盾,Icon_Skill_BurningShield.png,,,0
f568cc30-31d8-48b3-8d26-a0f2032ebc6f,Diamond Heart,钻石心脏,You have +300/500 Max Health for each Diamond-tier item you have. [300/500],每拥有一件钻石级物品，就+300/500最大生命值。[300/500],Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,,Health / 生命值,Icon_Skill_PlatinumHeart.png,,,0
d1505b87-551f-4786-818c-3c441f920d7b,Re-Tooled,工具重铸,Your leftmost Tool has +1 Multicast.,最左侧的工具+1多重触发。,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁 | Jules / 朱尔斯 | Mak / 马克 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉,Tool / 工具,,Icon_Skill_Re-Tooled.png,,,0
31e244c7-e013-4e6c-a51c-4f0ca8d10472,Strong Arm,强健手臂,Your Weapons have + Damage equal to 1/2/3/4 times your Income. [1/2/3/4],武器 + 伤害，增幅等于收入的1/2/3/4倍。[1/2/3/4],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用 | EconomyRef / 经济引用,Icon_Skill_StrongArm.png,,,0
50eaea1d-0159-4feb-b855-9965cd7eddc2,Heavy Machinery,重型机械,"The first 5/10 times you use a Core each fight, Haste an item for 2 second(s).",每场战斗前5/10次使用核心时，加速一件物品2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,Haste / 加速,Icon_Skill_DOO_HeavyMachinery.png,,,0
ab0ae449-82f3-414d-82d0-1ebc73ba5ee5,Command Ship,领头船,"If you have a Vehicle, your non-Vehicle items' Cooldowns are reduced by 5/10%.",如果拥有载具，非载具物品的冷却时间就缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉,Vehicle / 载具,Cooldown / 冷却,Icon_Skill_CommandShip.png,,,0
99e9d968-218c-405a-9d82-5692190dfd3d,Plowshares to Swords,铸犁为剑,"When you use a Tool, Weapons adjacent to it gain +3/6/9 Damage for the fight.",使用工具时，其相邻武器伤害提高+3/6/9（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉,Weapon / 武器 | Tool / 工具,,Icon_Skill_JUL_PlowsharestoSwords,,,0
fb4a4bf9-581c-4e36-aed7-b77ec7e515bb,Wild Strength,,You have +5% Crit Chance.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Crit / 暴击,Icon_Skill_MON_PackLoyalty_02,,,0
a9b441e1-5824-4855-9359-2ab4643d9ff5,Toxic Shield,毒性护盾,"The first time you fall below half Health each fight, Shield equal to 2/3/4 times the Poison on your enemy. [0]",每场战斗己方生命值首次降至一半时，获得护盾，等量于敌人所受剧毒的2/3/4倍。[0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,PoisonRef / 剧毒引用 | Shield / 护盾,Icon_Skill_ToxicShield.png,,,0
560a532c-73f4-4edd-b197-0127e2ca4cc9,Arms Dealer,军火商,"When you buy a Weapon, gain 20/30/40/50 Max Health.",购买武器时，最大生命值提高20/30/40/50。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Jules / 朱尔斯 | Stelle / 斯黛拉,Weapon / 武器,Health / 生命值,Icon_Skill_ArmsDealer.png,,,0
e43da7b1-1190-469a-b6c6-43d8e3ca0ad6,Steelstorm,钢铁风暴,Your Weapons have +4/6/8 Damage for each Weapon you have.,每拥有一件武器，己方武器就+4/6/8伤害。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_StandardOrdinance.png,,,0
66d65bb7-09fa-4262-b0a1-12a29ac9e946,Glass Cannon,玻璃大炮,All Weapons have double Damage.,所有武器的伤害翻倍。,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_GlassCannon.png,,,0
965202e6-12e7-476d-adf3-93748e47661f,Fast Food,快餐,Your Foods' Cooldowns are reduced by 5/10%.,食物的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Cooldown / 冷却,Icon_Skill_JUL_FastFood,,,0
4589a64c-fdc8-4334-a2c7-05a3a8b2c5da,Rapid Thaw,,"When your items are Frozen, reduce the duration by 2000/3000/4000 second(s).",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Mak / 马克 | Stelle / 斯黛拉 | Dooley / 杜利 | Jules / 朱尔斯,,FreezeRef / 冻结引用,Icon_Skill_RapidReconstruction.png,,,0
05ea3ce6-0626-45c5-af36-a7711200d431,Initial Chill,寒霜初降,"The first time you use a Large item each fight, Freeze an item for 3/4/5 second(s).",每场战斗首次使用大型物品时，冻结一件物品3/4/5秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉,,Freeze / 冻结,Icon_Skill_InitialChill.png,,,0
ba317deb-c0b3-41b9-8b04-35a071316d9c,Ancient Technology,远古科技,Your Relics are Tech.,遗物视为科技物品。,Medium / 中型,Diamond / 钻石,Diamond,Dooley / 杜利,Tech / 科技 | Relic / 神器,,Icon_Skill_DOO_AncientTechnology,,,0
4c03126d-f0d6-44f4-8269-5133fb221c4f,Toxic Regeneration,,"The first 4/8/12 times you use a Relic each fight, Poison 5.",每场战斗前4/8/12次使用遗物时，造成5剧毒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_ToxicRegeneration,,,0
af42d725-dc55-4f6f-9de6-b7a4c7f7013e,Heavy Drinker,,"When you use a Potion, increase the Damage of your Weapons by 1 and gain 1/2 Regen for the fight.",[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Potion / 药水 | Weapon / 武器,DamageRef / 伤害引用 | Regen / 再生,Icon_Skill_Placeholder.png,,,0
9a8aedfe-6b97-4db9-8676-c774292637ee,Titanium Casing,钛制外壳,"When you use a Core, your Shield items gain 15/30 Shield for the fight.",使用核心时，护盾物品的护盾提高15/30（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,ShieldRef / 护盾引用,Icon_Skill_DOO_TitaniumCasing.png,,,0
18c6637b-14c7-4311-b853-e3fd74c613eb,Right-Handed,右撇子,Your rightmost Weapon has +20/30/40/50 Damage.,最右侧的武器+20/30/40/50伤害。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_RightHanded.png,,,0
91339db7-21bb-47df-bca7-20b86555d7b1,Retro-Tech,复古科技,Your leftmost Weapon has +10/20 Damage for each Tech item you have and its Cooldown reduced by +2/3% for each non-Tech item you have.,己方最左侧的武器，你拥有的每件科技物品使其+10/20伤害、每件非科技物品使其冷却时间缩短2/3%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,Crit / 暴击,Icon_Skills_MON_WhatsThis,,,0
e2b02661-62c8-42da-be35-3b15eebdb31d,Cryomastery,霜寒专精,"The first 2/4/6 times you Shield each fight, Freeze an item for 1 second.",每场战斗前2/4/6次触发护盾时，冻结一件物品1秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Freeze / 冻结 | ShieldRef / 护盾引用,Icon_Skill_MON_VolkasEnforcer_03.png,,,0
c1ffec09-0567-47fe-b80e-4f55f62ee7fd,Anything to Win,不择手段,"The first time you use a non-Burn or non-Poison item each fight, Charge your Burn and Poison items 1/2 second(s).",每场战斗首次使用非灼烧或非剧毒物品时，为灼烧和剧毒物品充能1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Charge / 充能 | BurnRef / 灼烧引用 | PoisonRef / 剧毒引用,Icon_Skill_MON_AnythingToWin_03.png,,,0
7b6a982f-7196-4d3e-8674-825fddba80d2,Shored Up,防线强化,"When you Heal or gain Regen, Charge a Shield item 1 second(s).",触发治疗或提高生命再生时，为一件护盾物品充能1秒。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Charge / 充能 | HealRef / 治疗引用 | RegenRef / 再生引用 | ShieldRef / 护盾引用,Icon_Skill_MON_RoamingIsle_01,,,0
035a7356-9021-4ba9-8c87-6a88181660ea,Big Ego,虚荣,Your Weapons have Lifesteal.,武器拥有吸血效果。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Weapon / 武器,Lifesteal / 生命偷取,Icon_Skill_MON_ThickSkin_03.png,,,0
43b5e350-ec7f-4236-aaa4-fbcd0c7721de,Product Showcase,产品展示台,"When one of your items runs out of ammo, Charge items adjacent to it 1/2 second(s).",你的一件物品弹药耗尽时，为其相邻的物品充能1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Ammo / 弹药 | Charge / 充能,Icon_Skill_MON_ProductShowcase,,,0
b49dd22b-ef95-4f7e-954e-556e1e431d4a,Keen Eye,敏锐眼光,Your items have +4/8/12/16% Crit Chance.,己方物品+4/8/12/16%暴击率。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_KeenEye.png,,,0
6a2b0ffc-bb7b-4ad3-a20c-8b46f9684a12,Quick Ignition,急速引燃,"The first time you use an item each fight, Haste  Burn item(s) for 2 second(s).",每场战斗首次使用物品时，加速件灼烧物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用 | Haste / 加速,Icon_Skill_QuickIgnition.png,,,0
560a2f2a-6b8c-41ee-8e20-7f7721e8c214,Toxic Fuel,毒性燃料,"While you are Poisoned, your items' Cooldowns are reduced by 3/6%. | While your enemy is Poisoned, their items' Cooldowns are increased by 3/6%.",承受剧毒时，己方物品的冷却时间缩短3/6%。 | 敌方承受剧毒时，其物品冷却时间延长3/6%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,PoisonRef / 剧毒引用 | Cooldown / 冷却,Icon_Skill_MON_TestSubjectAlpha,,,0
a2200487-1d56-4383-8671-781049f8f7de,Honed Arsenal,精锐军械库,Your items have +2/4/6% Crit Chance per Weapon you have. [2/4/6%],每拥有一件武器，己方物品+2/4/6%暴击率。[2/4/6%],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,Crit / 暴击,Icon_Skill_HonedArcenal.png,,,0
369a6704-2727-4cea-be27-01b76c82df45,Hunker Down,暂避风头,When the Sandstorm starts you take 25/50/75% less Damage for the rest of the fight.,沙尘暴开始时，你在余下的战斗中受到的伤害减少25/50/75%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,,Icon_Skill_MON_GlidedShell_03.png,,,0
4d8b7111-c324-4558-af3c-d7c8df61618d,Pop-Up Shop,钟表小熊,Your Toys' and Apparel Cooldowns are reduced by 5/10%.,玩具和服饰的冷却时间缩短5/10%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具 | Apparel / 服饰,Cooldown / 冷却,Icon_Skill_PYG_PopUpShop,,,0
7b3c06c6-75d2-4c80-b4c5-01ec3c7479d5,Hot Meal,热乎饭菜,"The first 4/8/12 times you use a Heated item each fight, Burn 5.",每场战斗前4/8/12次使用高温物品时，造成5灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,,Burn / 灼烧,Icon_Skill_JUL_HotMeal,,,0
72010bea-fadf-4f64-9cba-d34bfd014388,Draconic Rage,龙性狂焰,"When you use a Medium item, a Burn item gains +3/6/9 Burn for the fight.",使用中型物品时，一件灼烧物品的灼烧提高+3/6/9（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,BurnRef / 灼烧引用,Icon_Skill_MON_DraconicRage.png,,,0
57a19498-4525-4f15-9aa2-d0b21cf20d73,Party Like it's 011111001111,011111001111末日狂欢,Your leftmost item is a Friend,最左侧物品视为伙伴,Medium / 中型,Diamond / 钻石,Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技 | Friend / 伙伴,,Icon_Skill_DOO_PartyLikeIts11111001111.png,,,0
08adc2fd-986c-4e8f-914e-fda9703ace3d,Assault Focus,突击专注,"When any non-Weapon item is used, Slow it for 1/2/3 second(s).",任意非武器物品被使用时，使其减速1/2/3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Slow / 减速,Icon_Skill_MON_AssaultFocus.png,,,0
b6c90dc6-f497-4fe4-90a1-759947180884,Fiery,炽焰,Your Burn items have +1/2/3/4 Burn.,灼烧物品+1/2/3/4灼烧。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Mak / 马克 | Stelle / 斯黛拉,,BurnRef / 灼烧引用,Icon_Skill_Fiery.png,,,0
53aa52ea-b2b7-4b8a-8109-4f67fb4a3e29,Adaptive Ordinance,自适应军备,"When your items run out of ammo, gain 10/20/30 Regen for the fight.",物品弹药耗尽时，生命再生量提高10/20/30（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Regen / 再生 | AmmoRef / 弹药引用,Icon_Skill_MON_HulkingExperiment_01,,,0
254017cc-e3b9-486e-9276-850867ceba6b,Standardized Defenses,,Your Medium Shield items have +6/18/36/60 Shield.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉 | Dooley / 杜利 | Pygmalien / 皮格马利翁,,ShieldRef / 护盾引用,Icon_Skill_StandardizedDefences.png,,,0
f39c1881-f42f-4338-961f-8de0c725fadf,Buckle Up!,,Your Vehicles' Cooldowns are reduced by 5/10%.,[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,Vehicle / 载具,Cooldown / 冷却,Icon_Skill_STE_BuckleUp,,,0
3865bde8-45b8-49d6-8945-0453c24251a9,Sharpshooter,,Your Ammo items have +3/6/9/12% Crit Chance.,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,AmmoRef / 弹药引用 | Crit / 暴击,Icon_Skill_Sharpshooter.png,,,0
cac848c8-dc77-4277-ba9f-df282b9f36ef,Herbal Supplements,草药补剂,Your Regen items have +1/2/3/4 Regen.,己方生命再生物品的生命再生+1/2/3/4。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克 | Jules / 朱尔斯,,RegenRef / 再生引用,Icon_Skill_NaniteHealing.png,,,0
639fdb70-8dde-4301-ab75-426556a65eb6,Trickle Down Economics,涓滴经济学,"When you use a Large item, Haste your other items for 1/2 second(s).",使用大型物品时，加速己方其他物品1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Haste / 加速,Icon_Skill_MON_BananaBreak_01.png,,,0
786299fc-450a-4a81-9838-d468143cf514,On the Prowl,,"When you win a fight, gain 1 strength.",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用,Icon_Skill_MON_TurnOutYourPockets_03.png,,,0
5de1aaae-adb9-48a4-81fc-aff714956656,Pyromania,纵火狂,"When you use a Large item, Burn 10/20/30.",使用大型物品时，造成10/20/30灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Burn / 灼烧,Icon_Skill_MON_Pyromania_03.png,,,0
0d8cd0dc-67ab-4c3c-b11c-88e78559a900,Free Ride,免费乘车,Your rightmost item is a Vehicle. | Your Vehicles' Cooldowns are reduced by 5/10/15%.,最右侧的物品可视为载具。 | 载具的冷却时间缩短5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Vehicle / 载具,Cooldown / 冷却,Icon_Skill_MON_FreeRide,,,0
82be7836-c1f8-4f07-b165-493f40d9d21b,Inspired by Jules: Cooler,朱尔斯点拨：冷藏箱,One of your slots becomes a Cooler (The item here is Chilled),一个己方栏位变为冷藏箱（此栏位中的物品获得霜冻效果）,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,,Icon_Skill_JUL_Cooler,,,0
d53d5ba0-b087-42a2-9523-2a44d9001e07,Inexorable,势不可挡,"Your items have +2% Crit Chance. When you start a fight, this gains +2/4/6% Crit Chance bonus.",己方物品+2%暴击率。每次开始战斗时，这一暴击率加成提高+2/4/6%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,,Crit / 暴击,Icon_Skill_Tinkerer.png,,,0
6a332b72-d300-486b-9659-1ca83e064ed2,Staying Power,持久之力,"When you use a Weapon or Tool, your Heal items gain +4/8/12 Heal for the fight.",使用武器或工具时，治疗物品的治疗量提高+4/8/12（限本场战斗）。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Tool / 工具,Heal / 治疗,Icon_Skill_StayingPower.png,,,0
81075325-d0fd-4bbd-aa62-cc24a35fef79,Acclimation,环境适应,Your Weapons have +10/20 Damage for each Flying item you have. [10/20],每拥有一件飞行物品，己方武器就+10/20伤害。[10/20],Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,,DamageRef / 伤害引用,Icon_Skill_STE_Acclimation,,,0
9ff2cb3f-99dd-425b-b44f-14a1d0271f56,Stop That!,让我缓缓！,"The first time you fall below half Health each fight, Slow  items for 2 second(s).",每场战斗己方生命值首次降至一半时，减速件物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克 | Jules / 朱尔斯 | Stelle / 斯黛拉,,Slow / 减速,Icon_Skill_StopThat.png,,,0
d26ef556-5508-4c10-b94b-c61e005d2378,Green Light,绿灯,"The first time you use an item each fight, Haste your Drones and Vehicles for 1/2 second(s).",每场战斗首次使用物品时，加速无人机和载具1/2秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,Vehicle / 载具 | Drone,Haste / 加速,Icon_Skill_STE_GreenLight,,,0
7edf2ff2-f644-4b68-984f-57cd51bfc0c2,"Eject, Eject!",立刻弹射！,"If you have a Vehicle, the first time you would be defeated each fight, Heal to half health and destroy one of your Vehicles for the fight.",如果拥有载具，那么每场战斗即将首次落败时，治疗至生命值半满，并摧毁一辆载具，使其在本场战斗中不再可用。,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,,HealthRef / 生命值引用 | Heal / 治疗,Icon_Skill_STE_EjectEject,,,0
b48957e5-7a9e-4959-9116-5b18c3cceb72,Pack Infiltrator,打入恐龙群,Your leftmost item is a Dinosaur and your Dinosaurs have +5/10/15% Crit Chance.,最左侧物品视为恐龙，恐龙暴击率+5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Relic / 神器,,Icon_Skill_DOO_PackInfiltrator,,,0
5c6048f0-8cf1-4f37-8611-ba509a330660,Wake-Up Call,苏醒呼唤,"When you use a Small item, Haste a Burn, Poison or Freeze item for 1 second.",使用小型物品时，加速一件灼烧、剧毒或冻结物品1秒。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Haste / 加速 | BurnRef / 灼烧引用 | PoisonRef / 剧毒引用 | FreezeRef / 冻结引用,Icon_Skill_MON_SlumberingPrimordial,,,0
d08258b5-be49-410e-a650-4dfa01b35662,Invigorating Cold,提神寒气,"The first time you Freeze each fight, Haste  item(s) for 2 second(s).",每场战斗首次触发冻结时，加速件物品2秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Mak / 马克,,Haste / 加速 | FreezeRef / 冻结引用,Icon_Skill_InvigoratingCold.png,,,0
cb4e5a04-ef5f-40e7-bc1c-bd90baf2f5d0,Healthy Friendship,健康友谊,"When you use a Friend, gain 2/4 Regen for the fight.",使用伙伴时，生命再生量提高2/4（限本场战斗）。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Friend / 伙伴,Regen / 再生,Icon_Skill_MON_RexSpex,,,0
2c4b4d14-19db-4d75-9fb6-a377d9ca9882,Chilling Touch,寒霜之触,"The first time you Freeze each fight, Slow all enemy items for 1/2/3 second(s).",每场战斗首次触发冻结时，减速所有敌人物品1/2/3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,FreezeRef / 冻结引用 | Slow / 减速,Icon_Skill_MON_ChillingTouch.png,,,0
8725f216-28b4-494b-87a1-c7f12c461927,Special Exhibit,特殊展品,Your rightmost item is a Relic and your Relics have +5/10/15% Crit Chance.,最右侧物品视为遗物，遗物暴击率+5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Dinosaur / 恐龙,,Icon_Skill_DOO_Retrofit,,,0
0cb66928-870b-4c6b-9325-2c53f774eab9,Final Flame,终焰,Your rightmost Burn item has +2/4/6/8 Burn.,最右侧的灼烧物品+2/4/6/8灼烧。,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用,Icon_Skill_FinalFlame.png,,,0
56450d16-bc69-43fd-bb89-4aff071cda29,Unwavering,坚定不移,"When you use an item, Shield 20/40.",使用物品时，获得20/40护盾。,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Shield / 护盾,Icon_Skill_MON_Unrelenting.png,,,0
51cec489-1988-48ff-95af-0235b374803e,Rigged,暗做手脚,"The first time you use an item each fight, Haste your items for 1/2/3 second(s).",每场战斗首次使用物品时，加速己方物品1/2/3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Haste / 加速,Icon_Skill_MON_Rigged.png,,,0
9d910b0a-9ef3-447f-ab41-195effb68f21,Hot Spot,热点,"The first 4/8/12 times you use your leftmost item each fight, Burn 5.",每场战斗前4/8/12次使用最左侧物品时，造成5灼烧。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Pygmalien / 皮格马利翁 | Mak / 马克,,Burn / 灼烧,Icon_Skill_HotSpot.png,,,0
5feded09-ce1a-40ef-9e66-af55ff8c0df5,Guardian's Fury,守护神之怒,"While you are Shielded, your Weapons' Cooldowns are reduced by 5/10/15%.",拥有护盾时，己方武器的冷却时间缩短5/10/15%。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Weapon / 武器,ShieldRef / 护盾引用 | Cooldown / 冷却 | DamageRef / 伤害引用,Icon_Skill_MON_GuardiansFury,,,0
81881146-f3ba-4092-9041-9f68cc30b732,Lethargy,倦怠,All item Cooldowns are increased by 1000/2000/3000 second(s).,所有物品的冷却时间延长1000/2000/3000秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉,,,Icon_Skill_Lethargy.png,,,0
