ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(ms),伤害,治疗,护盾,购买价格,出售价格,技能1(英),技能1(中),技能2(英),技能2(中),技能3(英),技能3(中),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
2601a813-7cab-4fa5-aa13-d16ddd647198,Attachment Set,挂件组,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具 | Weapon / 武器,Shield / 护盾,0,25,0,25,0,0,"When you use a non-Weapon Tool, deal 25/50/100 Damage.",使用非武器工具时，造成25/50/100伤害。,"When you use a Weapon Tool, Shield 25/50/100.",使用武器工具时，获得25/50/100护盾。,,,此物品的价值翻倍。,使用工具时，减速一件物品1秒。,使用工具时，冻结一件物品500秒。,使用工具时，加速一件物品1秒。,使用工具时，获得护盾，等量于此物品伤害,使用工具时，获得治疗，等量于此物品伤害,使用工具时，造成剧毒，等量于此物品伤害的5%,使用工具时，造成灼烧，等量于此物品伤害的5%,相邻工具+1多重触发。,使用工具时，己方物品暴击率提高+5%（限本场战斗）。,工具受到的冻结和减速效果时长减半。,此物品的伤害翻倍。
9131cedf-e5e7-4a23-a90e-2576048419e8,Weaponized Core,武装核心,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技 | Weapon / 武器,Damage / 伤害 | Charge / 充能,7000,20,0,0,0,0,Deal 20 Damage,造成20伤害,This and Weapons to the right of this gain +15/30/60 Damage for the fight,此物品和其右侧武器的伤害提高+15/30/60（限本场战斗）,"When you use any item to the left of this, Charge this 1 second(s).",使用此物品左侧的任意物品时，为此物品充能1秒。,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
832afbee-fdb4-47e2-b4ac-0206b8955816,Lemonade Stand,柠檬水摊,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Regen / 再生 | Health / 生命值,11000,0,0,0,0,0,Gain Regen equal to 5% of your Max Health for the fight. [0],生命再生量提高，增幅等于最大生命值的5%（限本场战斗）。[0],"When you sell a Small item, gain +10/15/20 Max Health.",出售小型物品时，最大生命值提高+10/15/20。,,,小型物品+1价值,减速3件物品4秒,冻结3件物品1秒,加速3件物品4秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量的一半,造成灼烧，等量于此物品生命再生量的一半,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品生命再生的5倍
c204f622-4000-40a4-9bf4-6aa53f768b1d,Green Piggles R,绿色小圆猪 R,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,HealRef / 治疗引用,4000,0,0,0,0,0,The Heal item to the right of this gains +5/10/15/20 Heal for the fight,此物品右侧治疗物品的治疗量提高+5/10/15/20（限本场战斗）,,,,,,减速一件物品2秒,冻结一件物品500秒,加速此物品右侧的物品2秒,获得30护盾,此物品的治疗加成翻倍。,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品右侧的治疗物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成30伤害
189575f2-cf55-44ee-a70b-362ce75c9c9e,Wallace,墙莱士,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Friend / 伙伴,Shield / 护盾,6000,0,0,10,0,0,Shield 10,获得10护盾,This gains 10/20/30/40 Shield for the fight,此物品护盾值提高10/20/30/40（限本场战斗）,,,此物品的价值翻倍。,减速一件物品3秒,冻结一件物品500秒,加速一件物品3秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
60fc7e96-c754-40be-803b-e9237aeb920d,Yetarian Club,耶塔里亚大棒,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Relic / 遗物,Damage / 伤害 | Freeze / 冻结,10000,1000,0,0,0,0,Deal 1000/1500 Damage,造成1000/1500伤害,"When you Freeze, Charge this 2 second(s).",触发冻结时，为此物品充能2秒。,"The first time you fall below half Health each fight, Freeze 1 item for 99 second(s).",每场战斗己方生命值首次降至一半时，冻结1件物品99秒。,此物品的价值翻倍。,减速3件物品1秒,此物品能额外冻结1个目标。,加速3件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
a1734319-3c24-430b-9f6c-e4dfb5abd9d1,Veggie Garden,蔬菜种植园,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物 | Property / 地产,Health / 生命值 | RegenRef / 再生引用,0,0,0,0,0,0,Adjacent Tools have +Damage equal to 5% of your Max Health.,相邻工具 + 伤害，增幅等于最大生命值的5%。,You have +Max Health equal to 3/6 times your Regen.,最大生命值提升，增幅等于生命再生量的3/6倍。,,,此物品的价值翻倍。,使用工具时，减速一件物品1秒。,使用工具时，冻结一件物品500秒。,使用工具时，加速一件物品1秒。,使用工具时，获得30护盾。,使用工具时，获得30治疗。,使用工具时，造成3剧毒。,使用工具时，造成3灼烧。,己方工具+1多重触发。,工具+50%暴击率。,工具受到的冻结和减速效果时长减半。,使用工具时，造成30伤害。
d66bcc8c-a817-4b0c-bda1-eb13b28acb2b,Claws,利爪,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Damage / 伤害 | CritReference,4000,10,0,0,0,0,Deal 10/20/30/40 Damage,造成10/20/30/40伤害,This deals double Crit Damage.,此物品能造成双倍暴击伤害。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
3b32361e-2ddc-47b6-bcce-0ac560cb407b,Dragon Tooth,巨龙牙,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Dragon / 龙 | Relic / 遗物,Damage / 伤害 | EconomyRef / 经济引用,10000,10,0,0,0,0,Deal 10/20 Damage,造成10/20伤害,"At the start of each fight with Dragon Tooth, spend 3 Gold and your Weapons permanently gain 5/10 Damage.",每场携带巨龙牙的战斗开始时，花费3金币，己方武器的伤害永久提升5/10。,,,可以免费获得增益了！,减速一件物品5秒,冻结一件物品1秒,加速一件物品5秒,获得20护盾,治疗20生命值,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
fcdd6627-8a87-4c3d-8bc9-59f6742da494,Ramrod,填弹杆,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Tool / 工具,AmmoRef / 弹药引用 | Crit / 暴击,3000,0,0,0,0,0,Reload adjacent Ammo items 1/2/3 Ammo,为相邻弹药物品装填1/2/3发弹药,"When you Reload an item, it gains +10/20/30% Crit Chance for the fight",装填物品时，令其暴击率提高+10/20/30%（限本场战斗）,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,使用弹药物品时，获得20护盾。,使用弹药物品时，获得20治疗。,使用弹药物品时，造成2剧毒。,使用弹药物品时，造成2灼烧。,此物品+1多重触发。,相邻弹药物品+40%暴击率。,此物品免疫冻结、减速和摧毁。,使用弹药物品时，造成20伤害。
9ca6a93b-10e9-4138-abd1-0ff2e7c2c985,Jabalian Dagger,贾巴利匕首,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,Damage / 伤害 | EconomyRef / 经济引用 | Value / 价值,3000,0,0,0,0,0,Deal Damage equal to 1/2 times this item's value,造成伤害，等量于此物品价值的1/2倍,"When you sell an item, this gains 1/2 value.",出售物品时，此物品的价值提高1/2。,,,此物品的价值增益翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
c05828f1-39e6-47aa-9041-216dfa60d83d,Spices,香料,Item / 物品,Small / 小型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁,Food / 食物,DamageRef / 伤害引用 | Ammo / 弹药,9000,0,0,0,0,0,Your Weapons gain Damage equal to your weakest Weapon's Damage for the fight. [0],武器伤害提高，增幅等于最弱武器的伤害值（限本场战斗）。[0],,,,,此物品的价值翻倍。,减速一件物品4秒,冻结一件物品1秒,加速一件物品4秒,护盾物品的护盾提高，增幅等于最弱护盾物品的护盾（限本场战斗）,治疗物品的治疗量提高，增幅等于最弱治疗物品的治疗量（限本场战斗）,剧毒物品的剧毒提高，增幅等于最弱剧毒物品的剧毒（限本场战斗）,灼烧物品的灼烧提高，增幅等于最弱灼烧物品的灼烧（限本场战斗）,此物品+1多重触发。,己方物品暴击率提高+20%（限本场战斗）,此物品免疫冻结、减速和摧毁。,此物品的伤害加成翻倍。
4997b886-940a-4882-92f2-e5c8042749df,Piggles Protectors,小圆猪守卫,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Shield / 护盾,5000,0,0,5,0,0,Shield 5/10/15/20,获得5/10/15/20护盾,This has double Shield.,此物品的护盾值翻倍。,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
9131ed9a-ec14-4426-a811-ed2dc5e21eb7,Oblivion Cannon,湮灭火炮,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Tech / 科技,Damage / 伤害,8000,200,0,0,0,0,Destroy the smallest enemy item,摧毁敌人手中最小的物品,Deal 200 Damage,造成200伤害,"When an item is destroyed, this gains damage equal to 50/75 times the destroyed item's cooldown for the fight.",一件物品被摧毁后，此物品伤害提高，增幅等于被摧毁物品冷却时间的50/75倍（限本场战斗）。,此物品的价值翻倍。,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
cb519fbf-1f2c-4dd1-ba9b-3dc031fd7cbe,Refractor,折射棱镜,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Weapon / 武器,Damage / 伤害 | PoisonRef / 剧毒引用 | BurnRef / 灼烧引用 | SlowRef / 减速引用 | FreezeRef / 冻结引用,6000,20,0,0,0,0,Deal 20 Damage,造成20伤害,"When you Slow, Freeze, Burn or Poison, this gains 10/20/30/40 Damage for the fight.",触发减速、冻结、灼烧或剧毒时，此物品伤害提高10/20/30/40（限本场战斗）。,,,此物品的价值翻倍。,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
61981752-7071-48fe-b7be-96a3e1c4653b,Cauterizing Blade,烙刀,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器 | Tech / 科技,Damage / 伤害 | Burn / 灼烧,5000,20,0,0,0,0,Deal 20 Damage,造成20伤害,Burn 2,造成2灼烧,,,此物品的价值翻倍。,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
8d0795b4-92f2-4191-978a-b8989046b12f,Shrinking Potion,缩小药水,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Ammo / 弹药,6000,0,0,0,0,0,Reduce an enemy's Max Health by 10/15/20% for the fight,一位敌人的最大生命值降低10/15/20%（限本场战斗）,,,,,此物品的价值翻倍。,减速一件物品4秒,冻结一件物品1秒,加速一件物品4秒,获得110护盾,治疗110生命值,造成11剧毒,造成11灼烧,此物品+1多重触发。,敌人物品的暴击率降低+25%,此物品免疫冻结、减速和摧毁。,造成110伤害
54f957f2-9522-486b-a7c6-bb234f74846c,Katana,武士刀,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器,Damage / 伤害,2000,5,0,0,0,0,Deal 5/10/15/20 Damage,造成5/10/15/20伤害,,,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
83e11622-b978-40a1-9e8b-e0970a1e5f4f,Frozen Horror,冰霜之怖,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Reagent / 试剂 | Relic / 遗物,Freeze / 冻结 | Poison / 剧毒,3000,0,0,0,0,0,Freeze 2/3 items for 1 second(s),冻结2/3件物品1秒,"When this runs out of Ammo, Poison both Players 100/200.",此物品弹药耗尽时，对双方玩家都造成100/200剧毒。,"When this is transformed, Enchant it with Icy if able.",此物品转化时，为其赋予寒冰附魔（如适用）。,此物品的价值翻倍。,减速2件物品1秒,此物品的冻结持续时间翻倍。,加速2件物品1秒,获得75护盾,治疗75生命值,此物品的剧毒翻倍。,造成7灼烧,此物品+1多重触发。,己方物品+25%暴击率。,此物品免疫冻结、减速和摧毁。,造成75伤害
e0420e4b-b53b-4b05-8074-1622200ca9ce,Z-Shield,Z-护盾,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技,Shield / 护盾 | Freeze / 冻结,7000,0,0,75,0,0,Shield 75,获得75护盾,Freeze an item for 1 second(s),冻结一件物品1秒,Adjacent items' Cooldowns are reduced by 10/15/20%.,相邻物品的冷却时间缩短10/15/20%。,此物品的价值翻倍。,减速2件物品1秒,此物品的冻结持续时间翻倍。,加速2件物品1秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
0d227497-f57f-44ef-98a8-15791e710fb6,Skillet,煎锅,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具 | Food / 食物,Burn / 灼烧,6000,0,0,0,0,0,Burn 3/6/9/12,造成3/6/9/12灼烧,"For each adjacent Food, this has +1 Multicast.",每有一份相邻的食物，此物品就+1多重触发。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
2ce8a344-8688-4db5-b00f-03217990e4c7,Frozen Flame,冰霜烈焰,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Relic / 遗物,Burn / 灼烧 | Freeze / 冻结,4000,0,0,0,0,0,Burn 10,造成10灼烧,"When you Freeze, this gains +5/10/15 Burn for the fight.",触发冻结时，此物品的灼烧提高+5/10/15（限本场战斗）。,"The first time you fall below half Health each fight, Freeze all enemy items for 1/1.5/2 second(s).",每场战斗己方生命值首次降至一半时，冻结所有敌人物品1/1.5/2秒。,此物品的价值翻倍。,减速3件物品1秒,此物品的冻结持续时间翻倍。,加速3件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍。,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品灼烧的5倍
813e44ee-d4a8-4d94-9a78-101004c5eded,Cove,温馨海湾,Item / 物品,Large / 大型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水产 | Property / 地产,Shield / 护盾 | Value / 价值 | EconomyRef / 经济引用,4000,0,0,0,0,0,Shield equal to this 1/2/3/4 times this item's value,获得护盾，等量于此物品价值的1/2/3/4倍,"When you sell an item, this gains 1/2 value.",出售物品时，此物品的价值提高1/2。,,,此物品的价值翻倍。,减速3件物品2秒,冻结2件物品1秒,加速3件物品2秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
fb9bc349-bc38-40f4-a67e-a9c580e1e681,Fort,要塞,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Shield / 护盾,8000,0,0,100,0,0,Shield 100/150,获得100/150护盾,All item Cooldowns are increased by 1000/2000 second(s).,所有物品的冷却时间延长1000/2000秒。,Your items with a Cooldown of 8 seconds or greater have +1 Multicast.,冷却时间不低于8秒的物品+1多重触发。,此物品的价值翻倍。,减速3件物品2秒,冻结2件物品1秒,加速3件物品2秒,此物品的护盾值翻倍。,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的5%,造成灼烧，等量于此物品护盾值的5%,此物品+1多重触发。,冷却时间不低于8秒的物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品护盾
27e2ea0b-4e39-4826-be29-9f5505d5938a,Wrench,扳手,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Tool / 工具,Damage / 伤害,4000,10,0,0,0,0,Deal 10/20 Damage,造成10/20伤害,"At the start of each day, upgrade a Tool of a lower tier.",每天开始时，升级一件低级别工具。,"While this is Flying, this has double Damage.",此物品飞行时，伤害翻倍。,,减速一件物品2秒,冻结一件物品500秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
fd95b873-24a4-4af6-8b08-296f24a3576c,Magic Carpet,魔法飞毯,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Vehicle / 载具 | Weapon / 武器 | Relic / 遗物,Damage / 伤害 | CritReference | FlyingRef / 飞行引用,7000,50,0,0,0,0,Deal 50/100/150/200 Damage,造成50/100/150/200伤害,"When you Crit, reduce this item's Cooldown by 1000 second(s) for the fight and this starts Flying.",造成暴击时，此物品的冷却时间缩短1000秒（限本场战斗），同时此物品开始飞行。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
f97422bf-fbee-4bc3-a9c8-da799a53a716,Targeting Drone,定向无人机,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Tech / 科技 | Drone,Crit / 暴击 | Haste / 加速,4000,0,0,0,0,0,Haste the item to the left of this for 1/2/3/4 second(s) and give it 5/10/15/20% Crit Chance for the fight.,加速此物品左侧的物品1/2/3/4秒，暴击率提高5/10/15/20%（限本场战斗）。,,,,,此物品的价值翻倍。,减速一件物品2秒,冻结一件物品500秒,此物品的加速持续时间翻倍。,获得40护盾,治疗40生命值,造成4剧毒,造成4灼烧,此物品+1多重触发。,此物品的暴击率加成翻倍。,此物品左侧物品受到的冻结和减速效果时长减半。,造成40伤害
b553bdf2-bde8-408b-9e78-336eab394546,Business Card,名片,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Value / 价值,0,0,0,0,0,0,"When you visit a Merchant, this gains 1/2/3 value.",拜访商人时，此物品的价值提高1/2/3。,"For every 5 Merchants you visit, upgrade this. [Merchants Visited: 0]",每拜访5位商人，此物品升级一次。[已拜访商人数：0],,,此物品的价值翻倍。,,,,,,,,此物品的价值增益再+2。,,,
08cf3497-3b38-48d6-bcbd-95c532397894,Poke,轻食波奇碗,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Regen / 再生,6000,0,0,0,0,0,Gain 3 Regen for the fight,生命再生量提高3（限本场战斗）,"When this item gains Regen or Crit Chance, Charge it 1 second.",此物品的生命再生量或暴击率提高时，为其充能1秒。,,,此物品的价值翻倍。,减速一件物品1秒,冻结一件物品500秒,加速一件物品1秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,造成灼烧，等量于此物品的生命再生量,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,造成伤害，等量于此物品生命再生的5倍
0c8298ad-3001-4631-9bed-df11a7425ced,Chunk of Gold,金块,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,EconomyRef / 经济引用,0,0,0,0,3,3,Sells for Gold.,可出售换得金币。,,,,,,出售此物品时，最左侧的减速物品+200减速持续时间。,出售此物品时，最左侧的冻结物品+100冻结持续时间。,出售此物品时，最左侧的加速物品+200加速持续时间。,出售此物品时，最左侧的护盾物品+10护盾。,出售此物品时，最左侧治疗物品的治疗量提高+10。,出售此物品时，最左侧剧毒物品的剧毒提高+1。,出售此物品时，最左侧灼烧物品的灼烧提高+1。,,出售此物品时，最左侧的物品暴击率提高2%。,,出售此物品时，最左侧的武器物品伤害提高+10。
9f478d9d-cc98-4ff2-926a-5eeb09bd044c,Snowflake,雪花,Item / 物品,Small / 小型,Diamond / 钻石,Diamond,Common / 通用,Loot / 战利品,FreezeRef / 冻结引用,0,0,0,0,0,0,"When you sell this, your leftmost Small or Medium Freeze item gains +500 Freeze duration.",出售此物品时，最左侧的小型或中型冻结物品+500冻结持续时间。,,,,,,出售此物品时，最左侧的减速物品+200减速持续时间。,此物品的冻结加成翻倍。,出售此物品时，最左侧的加速物品+200加速持续时间。,出售此物品时，最左侧的护盾物品+10护盾。,出售此物品时，最左侧治疗物品的治疗量提高+10。,出售此物品时，最左侧剧毒物品的剧毒提高+1。,出售此物品时，最左侧灼烧物品的灼烧提高+1。,,出售此物品时，最左侧的物品暴击率提高2%。,,出售此物品时，最左侧的武器物品伤害提高+10。
071cf90c-57a4-40f2-8d79-4c87f0d100d4,Test Subject Alpha,测试对象阿尔法,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Mak / 马克,Weapon / 武器 | Friend / 伙伴,Damage / 伤害 | Poison / 剧毒,6000,50,0,0,0,0,Deal 50 Damage,造成50伤害,"When you use an adjacent item, Poison both Players 30/50.",使用相邻物品时，对双方玩家都造成30/50剧毒。,"When you Poison, this gains +Damage for the fight equal to the amount Poisoned.",触发剧毒时，此物品伤害提高，增幅等于触发的剧毒（限本场战斗）。,此物品的价值翻倍。,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,此物品的剧毒翻倍。,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
0591d8b4-2632-4c41-9f73-48896237256d,Air-Pressure Rifle,气压步枪,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器,Damage / 伤害 | FlyingRef / 飞行引用 | Ammo / 弹药,7000,50,0,0,0,0,Deal 50 Damage,造成50伤害,"When your items start Flying, this gains 25/50/75/100 Damage for the fight.",有物品开始飞行时，此物品伤害提高25/50/75/100（限本场战斗）。,"When your items stop Flying, reload this.",有物品停止飞行时，装填此物品。,此物品的价值翻倍。,减速2件物品4秒,冻结2件物品1秒,加速2件物品4秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的5%,造成灼烧，等量于此物品伤害的5%,此物品+1多重触发。,此物品+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害翻倍。
b3c06ff9-f0e1-4527-81aa-2f71d7bf6503,Red Piggles L,红色小圆猪 L,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,DamageRef / 伤害引用,4000,0,0,0,0,0,The Weapon to the left of this gains +5/10/15/20 Damage for the fight,此物品左侧武器的伤害提高+5/10/15/20（限本场战斗）,,,,,,减速一件物品2秒,冻结一件物品500秒,加速此物品左侧的物品2秒,获得30护盾,治疗30生命值,造成3剧毒,造成3灼烧,此物品+1多重触发。,此物品左侧的武器+50%暴击率。,此物品免疫冻结、减速和摧毁。,此物品的伤害加成翻倍。
